file_name,file_urls
"Copy of: [[Primer]] - Sliver Overlord, The Godfather (cEDH) | Join us on Discord!",https://deckstats.net/decks/182131/2091598-copy-of-primer-sliver-overlord/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anje Falkenrath,https://deckstats.net/decks/169751/2089189-anje-falkenrath/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Belbe, Eldrazi Queen",https://deckstats.net/decks/106013/1798702-belbe-eldrazi-queen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Competitive Narset, Enlightened Master",https://deckstats.net/decks/177586/2092754-copy-of-competitive-narset-enl/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[Commander] Sea Monsters,https://deckstats.net/decks/181555/2071041--commander-sea-monsters/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Kaalia of the Vast - Competitive,https://deckstats.net/decks/182131/2091279-copy-of-kaalia-of-the-vast-com/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander: Nissa, Vastwood Seer",https://deckstats.net/decks/77492/874136-commander-nissa-vastwood-seer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marchesa, Queen of Curses",https://deckstats.net/decks/106013/1596468-marchesa-queen-of-curses/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jirina Kudro Precon,https://deckstats.net/decks/180100/2089043-jirina-kudro-precon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
KARI ZEV COMMANDER,https://deckstats.net/decks/13159/645896-kari-zev-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
The Adventure of a Young Elf,https://deckstats.net/decks/133964/2080311-the-adventure-of-a-young-elf/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mairsil Control Commander,https://deckstats.net/decks/105803/970684-mairsil-control-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Shadowborn Sek'Kuar,https://deckstats.net/decks/515/125066-shadowborn-sek-kuar/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
ooze on the looze,https://deckstats.net/decks/180265/2083983-ooze-on-the-looze/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Markov Sucks Deck,https://deckstats.net/decks/64561/872783-markov-sucks-deck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"SilasKeskit, disciples of Tezzeret",https://deckstats.net/decks/24358/1032410-silas-keskit-disciples-of-tezz/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Brokkos, Nightmare Tribal",https://deckstats.net/decks/106013/2071176-brokkos-nightmare-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Isperia, Fun with Quizzes",https://deckstats.net/decks/24358/307755-isperia-fun-with-quizzes/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Phantom Premonition (Precon),https://deckstats.net/decks/177524/2081233-phantom-premonition-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Land's Wrath (Precon),https://deckstats.net/decks/181572/2071440-land-s-wrath-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Hight Powered Kinnan,https://deckstats.net/decks/163794/2081011-hight-powered-kinnan/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Oona, Queen of the Fae - Dimir Faeries with a Pinch of Mill",https://deckstats.net/decks/109467/1566680-oona-queen-of-the-fae-dimir-fa/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
AZUSA COMMANDER,https://deckstats.net/decks/13159/358182-azusa-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Reap the Tides - Aesi GU precon,https://deckstats.net/decks/117844/2078706-reap-the-tides-aesi-gu-precon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Derevi's Untapped Potential,https://deckstats.net/decks/117799/1766441-derevi-s-untapped-potential/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Adrix and Nev, Twincasters - Simic Tokens",https://deckstats.net/decks/109467/2013810-adrix-and-nev-twincasters-simi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Teysaristocrats,https://deckstats.net/decks/163965/1780655-teysaristocrats/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Battle Box,https://deckstats.net/decks/161851/1963720-commander-battle-box/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Cubic Prismada,https://deckstats.net/decks/40769/2062243-cubic-prismada/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Nekusar, the Mindrazer",https://deckstats.net/decks/161338/1942461-copy-of-nekusar-the-mindrazer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Commander - Tervaskanto,https://deckstats.net/decks/169678/2073426-copy-of-commander-tervaskanto/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[Commander] Sram,https://deckstats.net/decks/181555/2070991--commander-sram/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[Commander] Hydras,https://deckstats.net/decks/181555/2071050--commander-hydras/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Exp to the Level,https://deckstats.net/decks/40769/2070387-exp-to-the-level/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
The Nature of Life and Death,https://deckstats.net/decks/40769/2070119-the-nature-of-life-and-death/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Curse of the Vampires,https://deckstats.net/decks/40769/2069949-curse-of-the-vampires/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"prossh, no beats just sac",https://deckstats.net/decks/25926/1429709-prossh-no-beats-just-sac/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Patron of the Moon  Moonfolk,https://deckstats.net/decks/145333/1756258-commander-patron-of-the-moon-m/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Slaughter is the best medicine,https://deckstats.net/decks/46552/1453717-slaughter-is-the-best-medicine/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tolsimir | A Wolf In My Heart,https://deckstats.net/decks/120434/2061549-tolsimir-a-wolf-in-my-heart/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri,https://deckstats.net/decks/33116/1735212-ezuri/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Greven Aggro Commander,https://deckstats.net/decks/61237/1491945-greven-aggro-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ramirez & Armix,https://deckstats.net/decks/120809/2062653-ramirez-armix/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
T&T - Thrasios & Tymna - Turbo Naus Consult Scepter,https://deckstats.net/decks/66121/2062436-t-t-thrasios-tymna-turbo-naus-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
T&T - Thrasios & Tymna - Medium Consult Scepter,https://deckstats.net/decks/66121/1166229-t-t-thrasios-tymna-medium-cons/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander(Arcades, the Strategist)",https://deckstats.net/decks/70900/1642248-commander-arcades-the-strategi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Korvold, Demon's Chain",https://deckstats.net/decks/52757/2033776-korvold-demon-s-chain/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
JeskaiCommander2019Upgraded,https://deckstats.net/decks/72205/1389808-jeskaicommander2019upgraded/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
96 Swamps,https://deckstats.net/decks/135502/1878294-96-swamps/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Nazahan, Equipment EDH Commander",https://deckstats.net/decks/91293/797816-nazahan-equipment-edh-commande/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Dina's Garden,https://deckstats.net/decks/133964/2052192-dina-s-garden/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
M A C H I N E M A N,https://deckstats.net/decks/150326/2058571-m-a-c-h-i-n-e-m-a-n/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Phantom Premonition (Command Zone Upgrade),https://deckstats.net/decks/173762/2056014-phantom-premonition-command-zo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander Anowon, the Ruin Thief  Rogue",https://deckstats.net/decks/145333/1792108-commander-anowon-the-ruin-thie/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"""Big Green Idiot",https://deckstats.net/decks/85411/848065--big-green-idiot-silvos-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Phantom Premonition,https://deckstats.net/decks/164403/2041821-phantom-premonition/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander Akim, the Soaring Wind  Tokens",https://deckstats.net/decks/145333/1628187-commander-akim-the-soaring-win/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Jhoira, Artifacts Captain",https://deckstats.net/decks/101331/1071562-jhoira-artifacts-captain/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri Elfball,https://deckstats.net/decks/101331/1429407-ezuri-elfball/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Land's Wrath (Precon),https://deckstats.net/decks/179772/2041547-land-s-wrath-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Phantom Premonition (Precon),https://deckstats.net/decks/179772/2041524-phantom-premonition-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Inalla's clone factory,https://deckstats.net/decks/145066/2039523-copy-of-inalla-s-clone-factory/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Sidisi, Undead Tyrant",https://deckstats.net/decks/101331/1422941-sidisi-undead-tyrant/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Meren, Necromancer Queen",https://deckstats.net/decks/101331/1533512-meren-necromancer-queen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Lathril, Blade of the Elves (EDH)",https://deckstats.net/decks/176696/2049890-lathril-blade-of-the-elves-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Willowdusk | Nattfödd,https://deckstats.net/decks/118012/2017788-willowdusk-nattf-dd/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Elven Empire (Precon),https://deckstats.net/decks/175538/2048369-copy-of-elven-empire-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Melek's Spells,https://deckstats.net/decks/133964/2032759-melek-s-spells/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Chainer's Dungeon,https://deckstats.net/decks/133964/1769010-chainer-s-dungeon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Arcades wall,https://deckstats.net/decks/173555/2047239-copy-of-arcades-wall/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Arcades wall,https://deckstats.net/decks/168823/2046574-arcades-wall/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Wizards Baby!!!,https://deckstats.net/decks/89242/2044071-wizards-baby-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Torbran's Roasty Toasty Commander Time,https://deckstats.net/decks/101805/1788798-torbran-s-roasty-toasty-comman/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Adrix and Nev, Twincasters - Simic Tokens",https://deckstats.net/decks/179858/2042838-copy-of-adrix-and-nev-twincast/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Elven Empire (Precon),https://deckstats.net/decks/179772/2041513-elven-empire-precon-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Lyra Dawnbringer Commander,https://deckstats.net/decks/125410/1305154-lyra-dawnbringer-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[EDH] The Locust God - Control Token Mill,https://deckstats.net/decks/44498/1846639--edh-the-locust-god-control-to/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Alela UwU,https://deckstats.net/decks/135023/1479332-alela-uwu/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Korvy Deck,https://deckstats.net/decks/150982/1565377-korvy-deck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Saheeli, the Gifted",https://deckstats.net/decks/145200/1499142-saheeli-the-gifted/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Inalla's clone factory,https://deckstats.net/decks/177924/2030288-inalla-s-clone-factory/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Grismold | Trollhammaren,https://deckstats.net/decks/162967/2024257-grismold-trollhammaren/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rielle Commander,https://deckstats.net/decks/100433/1680690-rielle-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Felisa, Queen of Inklings",https://deckstats.net/decks/106013/2036483-felisa-queen-of-inklings/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Captain Sisay - Selesnya Legends,https://deckstats.net/decks/109467/1630901-captain-sisay-selesnya-legends/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"(OUTDATED) Xira Arien, Queen of Insects",https://deckstats.net/decks/106013/1538794--outdated-xira-arien-queen-of-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Eutropia's Devotion,https://deckstats.net/decks/133964/1842199-eutropia-s-devotion/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kathril Voltron One-shot,https://deckstats.net/decks/176442/2028368-kathril-voltron-one-shot/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
BlackGreen Saproling-Commander,https://deckstats.net/decks/179174/2035568-black-green-saproling-commande/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Narset CEDH,https://deckstats.net/decks/133718/1602068-narset-cedh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Godo budget cEDH,https://deckstats.net/decks/19062/2034295-godo-budget-cedh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
draw card,https://deckstats.net/decks/161895/2032953-draw-card/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kaalia Commander,https://deckstats.net/decks/124197/1192290-kaalia-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
10 11 (Lathril Elves),https://deckstats.net/decks/176442/1984496-10-11-lathril-elves-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Zurgo, Holy War's Incarnate",https://deckstats.net/decks/106585/979665-zurgo-holy-war-s-incarnate/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Lathril, Blade of the Elves - Golgari Elves  Aristocrats",https://deckstats.net/decks/109467/1924513-lathril-blade-of-the-elves-gol/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Obuun Mul Daya Landcestor,https://deckstats.net/decks/163965/1780639-obuun-mul-daya-landcestor/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kraken Tribal,https://deckstats.net/decks/155769/2028571-kraken-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Heliod's Army,https://deckstats.net/decks/150656/1579392-heliod-s-army/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Tuvasa's Enchanted Pillow Fort,https://deckstats.net/decks/178500/2022773-copy-of-tuvasa-s-enchanted-pil/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Grismold | Trollhammaren,https://deckstats.net/decks/118012/1378157-grismold-trollhammaren/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kaalia of the Vast,https://deckstats.net/decks/52899/2017815-kaalia-of-the-vast/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Krenko,https://deckstats.net/decks/176443/2018977-krenko/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Competitive Krenko,https://deckstats.net/decks/174579/2024051-copy-of-competitive-krenko/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Massacre Girl - Assassin Tribal,https://deckstats.net/decks/41216/2023802-copy-of-massacre-girl-assassin/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ultimate Zuffai Deck,https://deckstats.net/decks/3830/2023011-ultimate-zuffai-deck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Obuun Mul Daya Man-landcestor,https://deckstats.net/decks/163965/2023223-obuun-mul-daya-man-landcestor/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
It's Lit,https://deckstats.net/decks/8489/2015027-it-s-lit/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zedruu's presents,https://deckstats.net/decks/103039/1160038-zedruu-s-presents/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sisay,https://deckstats.net/decks/133718/1609849-sisay/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Commander (Sliver Overlord),https://deckstats.net/decks/139443/1749199-sliver-commander-sliver-overlo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Marchesa the Black Rose by Commander Mechanic,https://deckstats.net/decks/178227/2019683-copy-of-marchesa-the-black-ros/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Derevi's Feathered Friends,https://deckstats.net/decks/79671/1572443-derevi-s-feathered-friends/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Licia, Life's Mistress",https://deckstats.net/decks/96729/1106905-licia-life-s-mistress/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Atraxa, Queen of Horrors",https://deckstats.net/decks/106013/2016774-atraxa-queen-of-horrors/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Karrthus, Targayen",https://deckstats.net/decks/62200/2015533-karrthus-targayen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kaalia no paga,https://deckstats.net/decks/174999/2014694-kaalia-no-paga/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Muldrotha: Value Fest Commander,https://deckstats.net/decks/74628/1722192-muldrotha-value-fest-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Golos - ComboCheat - EDH,https://deckstats.net/decks/154132/1699427-golos-combo-cheat-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Inalla,https://deckstats.net/decks/7723/1989645-inalla/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Guava, Guru of Grass",https://deckstats.net/decks/104863/1374451-guava-guru-of-grass/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
to try 6,https://deckstats.net/decks/162713/2011545-to-try-6/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kaalia, Flicker of Hope",https://deckstats.net/decks/24358/1681670-kaalia-flicker-of-hope/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Brago, Blink Eternal",https://deckstats.net/decks/137538/2010841-copy-of-brago-blink-eternal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Anje Falkenrath DC,https://deckstats.net/decks/104487/2009965-anje-falkenrath-dc/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Commander - Grimgrin,https://deckstats.net/decks/163986/1912433-copy-of-commander-grimgrin/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Ayara, First of Locthwain EDH (no infinite combos)",https://deckstats.net/decks/57940/2007989-ayara-first-of-locthwain-edh-n/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Atla - EGGS! - EDH,https://deckstats.net/decks/154132/1618266-atla-eggs-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Mind Seize - Commander 2013,https://deckstats.net/decks/27060/2006751-copy-of-mind-seize-commander-2/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Mono Black Vampires,https://deckstats.net/decks/141217/1979657-mono-black-vampires/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Destroyer of the Universe,https://deckstats.net/decks/13970/148539-commander-destroyer-of-the-uni/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Muldrotha - All about Mana,https://deckstats.net/decks/21924/1206686-commander-muldrotha-all-about-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"[Competative] Prossh, Skyraider of Kher",https://deckstats.net/decks/131250/1277890--competative-prossh-skyraider-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Dino Tribal (Gishath),https://deckstats.net/decks/156475/1665939-dino-tribal-gishath-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Fallen Sky,https://deckstats.net/decks/129713/2001233-fallen-sky/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Magda, Brazen Outlaw - Dwarves in Vehicles with Dragons",https://deckstats.net/decks/174756/2001050-copy-of-magda-brazen-outlaw-dw/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Aminatou, the Fateshifter: They Don't Come Back The Same",https://deckstats.net/decks/58688/1934662-aminatou-the-fateshifter-they-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sorin Markov EDH,https://deckstats.net/decks/107084/1999425-sorin-markov-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nikara  Yannik,https://deckstats.net/decks/82582/1253325-nikara-yannik/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Animar Commander,https://deckstats.net/decks/124558/1213241-animar-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
The Ur Dragon,https://deckstats.net/decks/173211/1934809-the-ur-dragon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Brion,https://deckstats.net/decks/133732/1558262-commander-brion/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Skullbriar,https://deckstats.net/decks/133732/1503919-commander-skullbriar/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sakashima of a Thousand Vial Smasher,https://deckstats.net/decks/83774/1907687-sakashima-of-a-thousand-vial-s/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Saproling,https://deckstats.net/decks/10103/1921659-saproling/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Yarok 2,https://deckstats.net/decks/148509/1529016-yarok-2-0/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Korvold_v03,https://deckstats.net/decks/139786/1643141-commander-korvold-v03/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
EDH Muldrotha_rascunho,https://deckstats.net/decks/139786/1694690-edh-muldrotha-rascunho/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Gruul Control - Ruric Thar,https://deckstats.net/decks/4441/46391-commander-gruul-control-ruric-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Zombies,https://deckstats.net/decks/175866/1989120-copy-of-zombies/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
commander sliver deck,https://deckstats.net/decks/72659/1004767-commander-sliver-deck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Elf Commander,https://deckstats.net/decks/31362/1744311-elf-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Penta Dragons EDH,https://deckstats.net/decks/141113/1670640-penta-dragons-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Combo aristocrats Meren Commander Deck,https://deckstats.net/decks/89669/1696612-combo-aristocrats-meren-comman/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
los dobladores de la mente,https://deckstats.net/decks/100263/1986833-los-dobladores-de-la-mente/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jund Counters,https://deckstats.net/decks/91133/1796723-jund-counters/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Atraxa, Praetors' Voice: Superfriends",https://deckstats.net/decks/52757/1046529-atraxa-praetors-voice-superfri/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: The Ur Dragon,https://deckstats.net/decks/173211/1934960-copy-of-the-ur-dragon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rakdos Eldrazi EDH,https://deckstats.net/decks/170418/1961793-rakdos-eldrazi-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Chulane, Teller of Tales",https://deckstats.net/decks/136627/1770674-chulane-teller-of-tales/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
5C Cycling,https://deckstats.net/decks/15962/1982989-5c-cycling/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Reap the Tides (Precon | Commander Legends | EDHCommander),https://deckstats.net/decks/142761/1982914-reap-the-tides-precon-commande/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Kaalia, the demonic angel",https://deckstats.net/decks/169630/1872090-kaalia-the-demonic-angel/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
La Tour de Mort,https://deckstats.net/decks/15962/1603308-la-tour-de-mort/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Eldrazi EDH,https://deckstats.net/decks/171377/1907808-eldrazi-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
The Orzhov Syndicate,https://deckstats.net/decks/91133/1116839-the-orzhov-syndicate/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Varina zombi women strong women,https://deckstats.net/decks/144588/1481405-varina-zombi-women-strong-wome/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
AYULA BEAR MASTER OF BEARS BECAUSE BEARS,https://deckstats.net/decks/75070/1318342-ayula-bear-master-of-bears-bec/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Tasigur, the Golden Fang",https://deckstats.net/decks/56791/414964-tasigur-the-golden-fang/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Trample Tribal,https://deckstats.net/decks/91133/1054321-trample-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Life Gain and Pain, Oloro Commander",https://deckstats.net/decks/121381/1401869-life-gain-and-pain-oloro-comma/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Fellowship,https://deckstats.net/decks/79294/1875093-fellowship/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nymris Faerie Tribal,https://deckstats.net/decks/152593/1970846-nymris-faerie-tribal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Potentiel commander,https://deckstats.net/decks/119003/1574960-potentiel-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Edgar Markov Commander,https://deckstats.net/decks/129257/1977299-edgar-markov-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Niv's guild stairwell,https://deckstats.net/decks/151730/1576525-niv-s-guild-stairwell/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Akroma, Angel of Fury Multiplayer",https://deckstats.net/decks/33836/496656-akroma-angel-of-fury-multiplay/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Rouge's Mill Assassin {Dimir Blue, Black}(Custom Commander Deck)",https://deckstats.net/decks/14018/1905952-rouge-s-mill-assassin-dimir-bl/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tasigur,https://deckstats.net/decks/174190/1947193-tasigur-pod/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Reap the Tides (Precon | Commander Legends | EDHCommander),https://deckstats.net/decks/167313/1966627-reap-the-tides-precon-commande/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Lathril, Blade of the elves",https://deckstats.net/decks/133718/1907834-lathril-blade-of-the-elves/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
